,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91
62,,,,-117.66333,-112.30505,-108.37543,-105.12284,-102.28602,-99.73661,-97.400604,-95.230675,-93.19424,-91.26821,-89.43494,-87.680885,-85.99535,-84.36956,-82.79665,-81.27057,-79.786285,-78.339516,-76.926445,-75.54406,-74.18941,-72.85997,-71.553505,-70.2679,-69.001526,-67.752625,-66.51968,-65.30131,-64.09612,-62.90312,-61.721092,-60.548996,-59.385845,-58.23062,-57.082615,-55.940895,-54.80464,-53.673077,-52.54535,-51.420895,-50.298904,-49.17866,-48.059467,-46.940533,-45.82134,-44.701096,-43.579105,-42.45465,-41.326923,-40.19536,-39.059105,-37.917385,-36.76938,-35.614155,-34.451004,-33.278908,-32.09688,-30.90388,-29.698696,-28.480322,-27.24738,-25.998476,-24.7321,-23.446491,-22.140028,-20.810593,-19.45594,-18.073555,-16.660484,-15.213715,-13.729431,-12.203344,-10.630437,-9.004647,-7.3191123,-5.56506,-3.7317853,-1.8057641,0.23067632,2.400606,4.7366114,7.2860217,10.122842,13.375424,17.305054,22.66333,,,
63,,,,-119.482155,-113.38714,-109.1946,-105.79522,-102.861115,-100.240944,-97.850334,-95.63652,-93.56373,-91.606895,-89.747025,-87.969666,-86.26345,-84.61912,-83.029434,-81.48805,-79.989716,-78.52996,-77.10483,-75.711174,-74.34594,-73.00654,-71.69064,-70.39608,-69.12117,-67.864105,-66.62334,-65.39743,-64.18498,-62.984955,-61.796112,-60.61739,-59.447777,-58.28624,-57.132053,-55.98426,-54.842037,-53.70458,-52.571033,-51.440815,-50.313103,-49.18717,-48.0623,-46.9377,-45.81283,-44.686897,-43.559185,-42.428967,-41.29542,-40.157963,-39.01574,-37.867947,-36.71376,-35.552223,-34.38261,-33.203888,-32.015045,-30.815016,-29.602568,-28.376663,-27.135893,-25.87883,-24.603918,-23.309353,-21.99346,-20.654057,-19.28883,-17.895174,-16.470037,-15.010284,-13.511951,-11.970566,-10.380883,-8.736551,-7.0303383,-5.2529793,-3.3931065,-1.4362746,0.6365188,2.8503354,5.2409425,7.8611174,10.795219,14.194606,18.387135,24.482157,,,
64,,,,-122.16852,-114.70394,-110.15483,-106.57065,-103.5183,-100.813866,-98.35912,-96.09425,-93.97947,-91.98725,-90.09697,-88.29306,-86.56337,-84.89803,-83.2894,-81.73076,-80.216606,-78.742256,-77.30357,-75.89728,-74.52021,-73.169655,-71.843216,-70.53864,-69.2542,-67.98804,-66.73854,-65.50425,-64.283714,-63.075863,-61.879436,-60.69334,-59.51655,-58.347996,-57.186935,-56.032402,-54.883545,-53.73955,-52.59954,-51.462925,-50.328857,-49.19661,-48.065445,-46.934555,-45.80339,-44.671143,-43.537075,-42.40046,-41.26045,-40.116455,-38.967598,-37.813065,-36.652004,-35.48345,-34.30666,-33.120564,-31.924139,-30.716288,-29.49575,-28.261456,-27.011961,-25.745792,-24.461353,-23.156784,-21.830347,-20.479794,-19.10272,-17.696428,-16.257746,-14.783396,-13.269243,-11.710604,-10.101963,-8.436631,-6.7069364,-4.9030285,-3.0127459,-1.0205289,1.0942508,3.359123,5.8138676,8.518302,11.570645,15.154834,19.703938,27.168516,,,
65,,,,,-116.350494,-111.28918,-107.46697,-104.26919,-101.46375,-98.933395,-96.60902,-94.445724,-92.41289,-90.48788,-88.653786,-86.897484,-85.20843,-83.57843,-82.00039,-80.46849,-78.97779,-77.52396,-76.10355,-74.713264,-73.35029,-72.012115,-70.69642,-69.40139,-68.125114,-66.86594,-65.622345,-64.39284,-63.176327,-61.971504,-60.777252,-59.592514,-58.416203,-57.24755,-56.085567,-54.929382,-53.778164,-52.631016,-51.48733,-50.346256,-49.20703,-48.068916,-46.931084,-45.79297,-44.653744,-43.51267,-42.368984,-41.221836,-40.070618,-38.914433,-37.75245,-36.583797,-35.407486,-34.222748,-33.028496,-31.823673,-30.60716,-29.377657,-28.13406,-26.874882,-25.598608,-24.303581,-22.987886,-21.649714,-20.286732,-18.896446,-17.47604,-16.022207,-14.531508,-12.999608,-11.42157,-9.791571,-8.102515,-6.346215,-4.51212,-2.5871117,-0.55427533,1.6090199,3.933394,6.4637556,9.26919,12.4669695,16.289177,21.350496,,,,
66,,,,,-118.523315,-112.6481,-108.50873,-105.12893,-102.20119,-99.5811,-97.1871,-94.96761,-92.88809,-90.923416,-89.05501,-87.268585,-85.552765,-83.89874,-82.298935,-80.74716,-79.2382,-77.76746,-76.33134,-74.92635,-73.54957,-72.19838,-70.870346,-69.5636,-68.27614,-67.006256,-65.75239,-64.512985,-63.286907,-62.07283,-60.869587,-59.676094,-58.491238,-57.314224,-56.144035,-54.979786,-53.82062,-52.665627,-51.51417,-50.365383,-49.218494,-48.072735,-46.927265,-45.781506,-44.634617,-43.48583,-42.334373,-41.17938,-40.020214,-38.855965,-37.685776,-36.508762,-35.323906,-34.130413,-32.92717,-31.71309,-30.487017,-29.247616,-27.993742,-26.72386,-25.436401,-24.129652,-22.801622,-21.450428,-20.073645,-18.668661,-17.232536,-15.761804,-14.252837,-12.701064,-11.10126,-9.447233,-7.731414,-5.9449935,-4.076584,-2.111907,-0.03238535,2.1871035,4.5811005,7.2011843,10.128931,13.508731,17.648098,23.523315,,,,
67,,,,,-121.81391,-114.315575,-109.73109,-106.117775,-103.03974,-100.312195,-97.83622,-95.55137,-93.41803,-91.40795,-89.500496,-87.67996,-85.933945,-84.25291,-82.6287,-81.0547,-79.525345,-78.03579,-76.58219,-75.1609,-73.76881,-72.4032,-71.06153,-69.74183,-68.442024,-67.16034,-65.89514,-64.644844,-63.40825,-62.183987,-60.970863,-59.767754,-58.573513,-57.38732,-56.208134,-55.03504,-53.86716,-52.70356,-51.543587,-50.38635,-49.231052,-48.07692,-46.92308,-45.768948,-44.61365,-43.456413,-42.29644,-41.13284,-39.96496,-38.791866,-37.61268,-36.426487,-35.232246,-34.029137,-32.816013,-31.591751,-30.355158,-29.104856,-27.839659,-26.557972,-25.258171,-23.93847,-22.596802,-21.231192,-19.839106,-18.41781,-16.964209,-15.474653,-13.9453,-12.371304,-10.747097,-9.066053,-7.320039,-5.4995036,-3.5920458,-1.5819688,0.55136555,2.8362217,5.3121977,8.039741,11.117777,14.73109,19.315573,26.813915,,,,
68,,,,,,-116.452515,-111.18746,-107.26372,-103.99727,-101.13935,-98.56598,-96.204605,-94.00896,-91.94675,-89.99474,-88.135506,-86.355385,-84.64394,-82.99237,-81.393524,-79.84143,-78.330925,-76.85791,-75.418526,-74.0095,-72.627945,-71.27122,-69.93723,-68.62383,-67.329155,-66.0515,-64.78922,-63.54108,-62.305645,-61.081684,-59.868034,-58.663513,-57.46727,-56.278233,-55.09546,-53.91805,-52.74503,-51.57574,-50.409264,-49.24478,-48.08149,-46.91851,-45.75522,-44.590736,-43.42426,-42.25497,-41.08195,-39.90454,-38.721767,-37.53273,-36.336487,-35.131966,-33.918316,-32.694355,-31.45892,-30.210777,-28.9485,-27.670845,-26.376167,-25.062767,-23.728783,-22.372053,-20.990505,-19.581476,-18.142088,-16.669073,-15.158567,-13.606475,-12.007626,-10.356052,-8.644613,-6.8644953,-5.0052567,-3.0532563,-0.9910449,1.204604,3.5659823,6.139348,8.997265,12.263715,16.187458,21.452517,,,,,
69,,,,,,-119.46338,-112.96626,-108.6072,-105.097855,-102.07897,-99.38852,-96.93678,-94.6685,-92.546135,-90.54313,-88.639854,-86.82114,-85.07544,-83.393135,-81.76647,-80.189,-78.655174,-77.16059,-75.70115,-74.27337,-72.87421,-71.50086,-70.15114,-68.82277,-67.5138,-66.22247,-64.94705,-63.68624,-62.438564,-61.202736,-59.97755,-58.761784,-57.554554,-56.35475,-55.161407,-53.973583,-52.790287,-51.610832,-50.43427,-49.25976,-48.08648,-46.91352,-45.74024,-44.56573,-43.389168,-42.209713,-41.026417,-39.838593,-38.64525,-37.445446,-36.238216,-35.02245,-33.797264,-32.561436,-31.313759,-30.05295,-28.777529,-27.486195,-26.17723,-24.848864,-23.499138,-22.125792,-20.72663,-19.298851,-17.839407,-16.344826,-14.810997,-13.233525,-11.606863,-9.924563,-8.178867,-6.360148,-4.456871,-2.4538682,-0.33149385,1.9367825,4.3885193,7.0789747,10.097855,13.6072,17.96626,24.46338,,,,,
70,,,,,,-126.44544,-115.23555,-110.2105,-106.3753,-103.15293,-100.31944,-97.75979,-95.40613,-93.21387,-91.15216,-89.19856,-87.336006,-85.5516,-83.834724,-82.17688,-80.571045,-79.01122,-77.49267,-76.01098,-74.56244,-73.143814,-71.75214,-70.38507,-69.04023,-67.71557,-66.40922,-65.119385,-63.844696,-62.58362,-61.334805,-60.097008,-58.868958,-57.649727,-56.438175,-55.23329,-54.03411,-52.83961,-51.64907,-50.461517,-49.276085,-48.09192,-46.90808,-45.723915,-44.538483,-43.35093,-42.16039,-40.96589,-39.76671,-38.561825,-37.350273,-36.131042,-34.902992,-33.665195,-32.41638,-31.155302,-29.880615,-28.59078,-27.28443,-25.959768,-24.61493,-23.247862,-21.856182,-20.437557,-18.989021,-17.50733,-15.988774,-14.428955,-12.823121,-11.1652775,-9.448403,-7.663997,-5.801437,-3.8478422,-1.7861333,0.40613145,2.7597852,5.319445,8.15293,11.375297,15.210505,20.235546,31.445444,,,,,
71,,,,,,,-118.41053,-112.178894,-107.879456,-104.39127,-101.37933,-98.68883,-96.23368,-93.95952,-91.82977,-89.81836,-87.905785,-86.07747,-84.32156,-82.62867,-80.99107,-79.40224,-77.856995,-76.35059,-74.87905,-73.4389,-72.026985,-70.64081,-69.27784,-67.93593,-66.61309,-65.30745,-64.017555,-62.74181,-61.478798,-60.22722,-58.985752,-57.753426,-56.529057,-55.311592,-54.100037,-52.893326,-51.690712,-50.491188,-49.293858,-48.097836,-46.902164,-45.706142,-44.508812,-43.309288,-42.106674,-40.899963,-39.688408,-38.470943,-37.246574,-36.014248,-34.77278,-33.521202,-32.25819,-30.982443,-29.692553,-28.386911,-27.064075,-25.722158,-24.359194,-22.973015,-21.561094,-20.120945,-18.649408,-17.14301,-15.597762,-14.008925,-12.371327,-10.678434,-8.922534,-7.094218,-5.181638,-3.1702278,-1.0404785,1.2336836,3.6888304,6.3793344,9.391271,12.879455,17.178894,23.410526,,,,,,
72,,,,,,,-125.120094,-114.719765,-109.68942,-105.83717,-102.596115,-99.743835,-97.16629,-94.79509,-92.585785,-90.50747,-88.537476,-86.6591,-84.85897,-83.12653,-81.453255,-79.83193,-78.256905,-76.723015,-75.225945,-73.761955,-72.32767,-70.9204,-69.537476,-68.17658,-66.83564,-65.51266,-64.20611,-62.9143,-61.635757,-60.369118,-59.113,-57.866383,-56.628033,-55.39686,-54.171814,-52.9518,-51.73604,-50.523483,-49.3132,-48.10428,-46.89572,-45.6868,-44.476517,-43.26396,-42.0482,-40.828186,-39.60314,-38.371967,-37.133617,-35.887,-34.630882,-33.364243,-32.0857,-30.793894,-29.487345,-28.164364,-26.823421,-25.462526,-24.0796,-22.672333,-21.23804,-19.774054,-18.276985,-16.743093,-15.168065,-13.546746,-11.873465,-10.141032,-8.340896,-6.462523,-4.4925327,-2.4142153,-0.20490865,2.1662905,4.743839,7.5961185,10.837177,14.689421,19.719769,30.120096,,,,,,
73,,,,,,,,-118.38832,-111.94533,-107.55658,-104.009254,-100.951645,-98.223694,-95.73587,-93.432495,-91.27605,-89.23967,-87.30387,-85.453316,-83.67608,-81.96255,-80.30474,-78.69637,-77.13181,-75.60634,-74.11589,-72.65683,-71.226265,-69.82131,-68.43952,-67.07867,-65.73665,-64.41183,-63.10243,-61.806896,-60.52379,-59.25166,-57.989445,-56.73584,-55.48971,-54.249966,-53.01547,-51.785385,-50.558636,-49.33426,-48.111294,-46.888706,-45.66574,-44.441364,-43.214615,-41.98453,-40.750034,-39.51029,-38.26416,-37.010555,-35.74834,-34.47621,-33.193104,-31.897572,-30.588171,-29.263353,-27.921331,-26.560478,-25.178686,-23.773739,-22.343168,-20.884106,-19.393663,-17.868189,-16.303625,-14.695261,-13.0374565,-11.323924,-9.546682,-7.6961308,-5.760333,-3.723955,-1.5675024,0.7358735,3.2236907,5.9516478,9.009257,12.5565815,16.945326,23.38832,,,,,,,
74,,,,,,,,,-114.94774,-109.659515,-105.67758,-102.34977,-99.432365,-96.80181,-94.38561,-92.13687,-90.022995,-88.0208,-86.112404,-84.28408,-82.52492,-80.82594,-79.18012,-77.581215,-76.02404,-74.50416,-73.01759,-71.56122,-70.13193,-68.72708,-67.3443,-65.981346,-64.63646,-63.307766,-61.993614,-60.692482,-59.402855,-58.12359,-56.853333,-55.590885,-54.335114,-53.084816,-51.83913,-50.596924,-49.35719,-48.11893,-46.88107,-45.64281,-44.403076,-43.16087,-41.915184,-40.664886,-39.409115,-38.146667,-36.87641,-35.597145,-34.307518,-33.006386,-31.692236,-30.36354,-29.018658,-27.655697,-26.272917,-24.86807,-23.438782,-21.982403,-20.495844,-18.97596,-17.418783,-15.819876,-14.174054,-12.475081,-10.7159195,-8.887596,-6.9792013,-4.977003,-2.8631294,-0.61438406,1.8018097,4.4323626,7.349773,10.677578,14.659516,19.947737,,,,,,,,
75,,,,,,,,,-119.69963,-112.3578,-107.695724,-103.99329,-100.82908,-98.01959,-95.465614,-93.10628,-90.90087,-88.82114,-86.84582,-84.95885,-83.14763,-81.40195,-79.71383,-78.0763,-76.483604,-74.93084,-73.41366,-71.92861,-70.47235,-69.04201,-67.635025,-66.24899,-64.882034,-63.53214,-62.19756,-60.87667,-59.56788,-58.269962,-56.981503,-55.701233,-54.42796,-53.160427,-51.89772,-50.63866,-49.382183,-48.127254,-46.872746,-45.617817,-44.36134,-43.10228,-41.839573,-40.57204,-39.298767,-38.018497,-36.730038,-35.43212,-34.12333,-32.80244,-31.467861,-30.117968,-28.75101,-27.364979,-25.957994,-24.527653,-23.07139,-21.586346,-20.069162,-18.516396,-16.9237,-15.286172,-13.598054,-11.852372,-10.041155,-8.154182,-6.1788635,-4.099129,-1.8937263,0.4656135,3.0195901,5.8290815,8.993293,12.6957245,17.357807,24.69963,,,,,,,,
76,,,,,,,,,,-116.18887,-110.23512,-105.9689,-102.46741,-99.42622,-96.699936,-94.20561,-91.890495,-89.71912,-87.665565,-85.71065,-83.839584,-82.04055,-80.30438,-78.623184,-76.9905,-75.40085,-73.84943,-72.33242,-70.84617,-69.38754,-67.95377,-66.54225,-65.15095,-63.77771,-62.420662,-61.078083,-59.748264,-58.429913,-57.12152,-55.821754,-54.529343,-53.242977,-51.96168,-50.684216,-49.409466,-48.13634,-46.86366,-45.590534,-44.315784,-43.03832,-41.757023,-40.470657,-39.178246,-37.87848,-36.570087,-35.251736,-33.921917,-32.579338,-31.222292,-29.849054,-28.45775,-27.046228,-25.612455,-24.153831,-22.667578,-21.150574,-19.599154,-18.0095,-16.376814,-14.69562,-12.95945,-11.160413,-9.28935,-7.3344374,-5.280887,-3.1095016,-0.7943864,1.6999341,4.4262204,7.467406,10.968903,15.235121,21.188877,,,,,,,,,
77,,,,,,,,,,-126.28393,-113.6785,-108.42797,-104.43052,-101.07536,-98.126625,-95.46358,-93.014465,-90.73307,-88.58689,-86.552414,-84.61189,-82.7514,-80.96024,-79.229355,-77.55137,-75.92012,-74.33023,-72.77744,-71.257706,-69.76759,-68.304054,-66.86428,-65.44605,-64.047035,-62.665222,-61.29876,-59.945824,-58.605026,-57.27476,-55.953617,-54.640247,-53.333263,-52.03162,-50.734024,-49.439293,-48.146275,-46.853725,-45.560707,-44.265976,-42.96838,-41.666737,-40.359753,-39.046383,-37.72524,-36.394974,-35.054176,-33.70124,-32.334778,-30.952965,-29.553951,-28.135717,-26.695944,-25.23241,-23.742294,-22.222559,-20.669767,-19.07988,-17.448627,-15.770646,-14.039758,-12.248597,-10.388104,-8.447586,-6.41311,-4.2669306,-1.985537,0.46357992,3.126624,6.075363,9.430521,13.42797,18.678493,31.283932,,,,,,,,,
78,,,,,,,,,,,-119.47367,-111.685715,-106.8607,-103.049904,-99.800896,-96.9201,-94.30327,-91.88723,-89.6296,-87.50067,-85.4786,-83.5466,-81.69195,-79.904045,-78.1744,-76.495926,-74.862564,-73.26948,-71.71217,-70.18684,-68.6901,-67.218895,-65.77076,-64.34318,-62.93397,-61.54113,-60.162704,-58.797188,-57.442863,-56.09823,-54.761837,-53.432224,-52.108273,-50.788605,-49.471973,-48.157158,-46.842842,-45.528027,-44.211395,-42.891727,-41.567776,-40.238163,-38.90177,-37.557137,-36.202812,-34.837296,-33.45887,-32.06603,-30.65682,-29.229242,-27.781107,-26.309896,-24.813166,-23.287827,-21.730522,-20.13744,-18.504074,-16.825603,-15.095952,-13.308055,-11.453397,-9.521397,-7.4993258,-5.3704004,-3.11277,-0.6967351,1.9201002,4.800898,8.049906,11.860705,16.685715,24.473671,,,,,,,,,,
79,,,,,,,,,,,,-116.705864,-110.04297,-105.49019,-101.80801,-98.63333,-95.79959,-93.21453,-90.82002,-88.57706,-86.45783,-84.44159,-82.5128,-80.65887,-78.86976,-77.13726,-75.45441,-73.81567,-72.21596,-70.651,-69.11705,-67.61069,-66.1292,-64.669846,-63.230213,-61.80814,-60.4015,-59.008667,-57.627792,-56.25725,-54.89551,-53.540997,-52.192505,-50.848576,-49.50788,-48.169113,-46.830887,-45.49212,-44.151424,-42.807495,-41.459003,-40.10449,-38.74275,-37.372208,-35.991333,-34.5985,-33.19186,-31.769785,-30.330156,-28.870796,-27.389315,-25.882954,-24.349,-22.784042,-21.184332,-19.54559,-17.862736,-16.130243,-14.341137,-12.487202,-10.558414,-8.542165,-6.4229436,-4.1799755,-1.7854716,0.79959196,3.6333325,6.808005,10.49019,15.042968,21.705868,,,,,,,,,,,
80,,,,,,,,,,,,,-114.765656,-108.67208,-104.29205,-100.693474,-97.56606,-94.76144,-92.194275,-89.81058,-87.5735,-85.456436,-83.439926,-81.50858,-79.65033,-77.855446,-76.11577,-74.42488,-72.776955,-71.16714,-69.591194,-68.04531,-66.526436,-65.03153,-63.557964,-62.10334,-60.66535,-59.24221,-57.831917,-56.43272,-55.042953,-53.66094,-52.285374,-50.914684,-49.547455,-48.182293,-46.817707,-45.452545,-44.085316,-42.714626,-41.33906,-39.957047,-38.56728,-37.168083,-35.75779,-34.33465,-32.89666,-31.442036,-29.968468,-28.473564,-26.954693,-25.408806,-23.832863,-22.223043,-20.575123,-18.88423,-17.144556,-15.349668,-13.49142,-11.560072,-9.543567,-7.4264994,-5.1894217,-2.8057213,-0.2385654,2.5660596,5.6934724,9.292053,13.672078,19.765656,,,,,,,,,,,,
81,,,,,,,,,,,,,,-113.32421,-107.53524,-103.253944,-99.70073,-96.59687,-93.80392,-91.24151,-88.85806,-86.61795,-84.49588,-82.472435,-80.53273,-78.66493,-76.85933,-75.10831,-73.4051,-71.74407,-70.12041,-68.52977,-66.968704,-65.43382,-63.922173,-62.431114,-60.958115,-59.501183,-58.05815,-56.6271,-55.206234,-53.793724,-52.388153,-50.987835,-49.591244,-48.19687,-46.80313,-45.408756,-44.012165,-42.611847,-41.206276,-39.793766,-38.3729,-36.94185,-35.498817,-34.041885,-32.568886,-31.077827,-29.56618,-28.031292,-26.47023,-24.879593,-23.255926,-21.594904,-19.891693,-18.140669,-16.335072,-14.467274,-12.527563,-10.504119,-8.382049,-6.1419353,-3.7584915,-1.1960862,1.5968723,4.7007256,8.253947,12.535238,18.324213,,,,,,,,,,,,,
82,,,,,,,,,,,,,,,-112.27436,-106.61776,-102.37254,-98.83028,-95.726456,-92.92811,-90.35717,-87.963005,-85.71112,-83.576065,-81.5388,-79.58458,-77.70151,-75.88033,-74.113045,-72.39302,-70.71463,-69.0729,-67.46387,-65.883675,-64.32901,-62.796913,-61.284573,-59.78976,-58.310093,-56.84346,-55.387886,-53.9414,-52.502426,-51.069153,-49.63991,-48.213074,-46.786926,-45.36009,-43.930847,-42.497574,-41.0586,-39.612114,-38.15654,-36.689907,-35.21024,-33.715427,-32.203087,-30.670988,-29.116327,-27.536135,-25.9271,-24.285374,-22.606983,-20.886955,-19.119663,-17.298492,-15.415419,-13.461194,-11.423937,-9.28888,-7.036998,-4.642829,-2.071889,0.7264577,3.83028,7.37254,11.61776,17.274357,,,,,,,,,,,,,,
83,,,,,,,,,,,,,,,,-111.58977,-105.92232,-101.65419,-98.08748,-94.95967,-92.138054,-89.54431,-87.128235,-84.854645,-82.69815,-80.63961,-78.66402,-76.759834,-74.917305,-73.12847,-71.38664,-69.68601,-68.02192,-66.389946,-64.78631,-63.207634,-61.65077,-60.113194,-58.592262,-57.08563,-55.59111,-54.106537,-52.630173,-51.160034,-49.694294,-48.23118,-46.76882,-45.305706,-43.839966,-42.369827,-40.893463,-39.40889,-37.91437,-36.407738,-34.886806,-33.34923,-31.792366,-30.21369,-28.610052,-26.978079,-25.313986,-23.613354,-21.87153,-20.082695,-18.240164,-16.335983,-14.360387,-12.301847,-10.145353,-7.8717656,-5.4556913,-2.8619432,-0.040328015,3.0874758,6.654189,10.922315,16.589766,,,,,,,,,,,,,,,
84,,,,,,,,,,,,,,,,,-111.29817,-105.47068,-101.114395,-97.48456,-94.306175,-91.441216,-88.80937,-86.35832,-84.052124,-81.86473,-79.77638,-77.77219,-75.839874,-73.96962,-72.15328,-70.383896,-68.6559,-66.96412,-65.30416,-63.67214,-62.06445,-60.47821,-58.910435,-57.3585,-55.81996,-54.292408,-52.773907,-51.262253,-49.75545,-48.251534,-46.748466,-45.24455,-43.737747,-42.226093,-40.707592,-39.18004,-37.6415,-36.089565,-34.52179,-32.93555,-31.327862,-29.695837,-28.035881,-26.344103,-24.616106,-22.846718,-21.03038,-19.160124,-17.227812,-15.223617,-13.13527,-10.947878,-8.641681,-6.19063,-3.558786,-0.6938241,2.4845548,6.1143956,10.470678,16.298174,,,,,,,,,,,,,,,,
85,,,,,,,,,,,,,,,,,,-111.49532,-105.30729,-100.782364,-97.04269,-93.781845,-90.85055,-88.16203,-85.66099,-83.30951,-81.080086,-78.95257,-76.91091,-74.94252,-73.037186,-71.18632,-69.3831,-67.62136,-65.89587,-64.20205,-62.53574,-60.893562,-59.272125,-57.668427,-56.0797,-54.503246,-52.936863,-51.378113,-49.82475,-48.2746,-46.7254,-45.17525,-43.621887,-42.063137,-40.496754,-38.9203,-37.331573,-35.727875,-34.106438,-32.46426,-30.797949,-29.10413,-27.378635,-25.616896,-23.813686,-21.962816,-20.057478,-18.089087,-16.04743,-13.91991,-11.690494,-9.339013,-6.8379674,-4.149449,-1.2181525,2.042687,5.782361,10.307287,16.495327,,,,,,,,,,,,,,,,,
86,,,,,,,,,,,,,,,,,,,-112.407715,-105.51578,-100.707954,-96.796135,-93.41275,-90.38552,-87.61764,-85.04826,-82.63598,-80.35169,-78.17325,-76.08374,-74.06982,-72.12051,-70.22721,-68.3823,-66.5794,-64.81302,-63.0782,-61.370956,-59.68732,-58.02383,-56.377296,-54.74464,-53.123337,-51.51063,-49.903996,-48.300972,-46.699028,-45.096004,-43.48937,-41.876663,-40.25536,-38.622704,-36.97617,-35.31268,-33.629044,-31.921799,-30.186985,-28.4206,-26.6177,-24.772787,-22.87949,-20.930185,-18.91626,-16.826756,-14.64831,-12.36402,-9.951739,-7.3823605,-4.614482,-1.5872469,1.7961338,5.707957,10.515777,17.407715,,,,,,,,,,,,,,,,,,
87,,,,,,,,,,,,,,,,,,,,-114.69641,-106.25626,-100.976494,-96.801765,-93.23922,-90.076706,-87.19984,-84.53841,-82.04629,-79.69045,-77.44669,-75.29654,-73.22531,-71.22166,-69.27581,-67.37976,-65.526665,-63.71051,-61.92642,-60.16968,-58.43619,-56.72221,-55.024174,-53.339127,-51.66391,-49.995625,-48.33146,-46.66854,-45.004375,-43.33609,-41.660873,-39.975826,-38.27779,-36.56381,-34.83032,-33.07358,-31.28949,-29.473335,-27.620243,-25.724186,-23.778343,-21.774687,-19.703465,-17.553308,-15.309549,-12.95371,-10.461592,-7.8001666,-4.923296,-1.7607809,1.8017682,5.9764953,11.256262,19.69641,,,,,,,,,,,,,,,,,,,
88,,,,,,,,,,,,,,,,,,,,,,-107.8794,-101.745605,-97.15517,-93.32752,-89.97291,-86.945564,-84.16061,-81.562675,-79.113686,-76.78601,-74.55864,-72.415695,-70.34403,-68.33309,-66.37405,-64.45929,-62.58269,-60.738476,-58.921646,-57.127716,-55.35245,-53.592327,-51.843647,-50.103024,-48.367188,-46.632812,-44.896976,-43.156353,-41.407673,-39.64755,-37.872284,-36.078354,-34.261524,-32.41731,-30.540709,-28.625956,-26.666912,-24.655966,-22.584307,-20.441357,-18.213987,-15.886315,-13.437327,-10.839392,-8.054434,-5.0270896,-1.6724752,2.1551685,6.745605,12.879405,,,,,,,,,,,,,,,,,,,,,
89,,,,,,,,,,,,,,,,,,,,,,,-111.48426,-103.34344,-98.03323,-93.79264,-90.155525,-86.91607,-83.961136,-81.221016,-78.64909,-76.212105,-73.885925,-71.651566,-69.49418,-67.40175,-65.364174,-63.37339,-61.422028,-59.503803,-57.613144,-55.744873,-53.894665,-52.05809,-50.231094,-48.409782,-46.590218,-44.768906,-42.94191,-41.105335,-39.255127,-37.386856,-35.496197,-33.577972,-31.626612,-29.635822,-27.59825,-25.50582,-23.348434,-21.114077,-18.787899,-16.35091,-13.778982,-11.038867,-8.083928,-4.8444757,-1.2073584,3.0332315,8.343438,16.484262,,,,,,,,,,,,,,,,,,,,,,
90,,,,,,,,,,,,,,,,,,,,,,,,,-106.68518,-99.81409,-94.85479,-90.77276,-87.21729,-84.01928,-81.08174,-78.34276,-75.76053,-73.30438,-70.95146,-68.683975,-66.487564,-64.35093,-62.26417,-60.21896,-58.208057,-56.224884,-54.26394,-52.319725,-50.387234,-48.461693,-46.538307,-44.612766,-42.680275,-40.73606,-38.775116,-36.791943,-34.78104,-32.73583,-30.649067,-28.512434,-26.316025,-24.04854,-21.695616,-19.239475,-16.657242,-13.91826,-10.980722,-7.7827044,-4.227245,-0.14521335,4.8140893,11.685179,,,,,,,,,,,,,,,,,,,,,,,,
91,,,,,,,,,,,,,,,,,,,,,,,,,,,-103.595535,-97.019775,-92.12815,-88.05464,-84.48275,-81.25444,-78.278015,-75.49378,-72.86068,-70.34885,-67.935486,-65.60323,-63.3376,-61.126762,-58.96069,-56.830524,-54.728893,-52.64865,-50.58334,-48.52686,-46.47314,-44.41666,-42.35135,-40.271107,-38.169476,-36.03931,-33.873238,-31.6624,-29.396769,-27.064514,-24.65115,-22.13932,-19.50622,-16.721985,-13.745559,-10.517246,-6.9453583,-2.8718452,2.0197759,8.595532,,,,,,,,,,,,,,,,,,,,,,,,,,
92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-102.00639,-95.01143,-89.899895,-85.66734,-81.96442,-78.619736,-75.53452,-72.64551,-69.90892,-67.29353,-64.7751,-62.334724,-59.95705,-57.629044,-55.340015,-53.08,-50.840134,-48.61213,-46.38787,-44.159866,-41.92,-39.659985,-37.370956,-35.04295,-32.665276,-30.224901,-27.70647,-25.09108,-22.354494,-19.465475,-16.380262,-13.035582,-9.332654,-5.100106,0.011430967,7.0063963,,,,,,,,,,,,,,,,,,,,,,,,,,,,
